sim_time, one_dynamixel_simulation/joint1?0/velocity
7.641, -8.52651e-14
7.642, -7.81597e-14
7.643, -8.52651e-14
7.644, 3.2685e-13
7.645, 1.1724e-13
7.646, 1.24345e-13
7.647, 1.1724e-13
7.648, 1.24345e-13
7.649, 1.1724e-13
7.65, -8.17124e-14
7.651, -8.52651e-14
7.652, -7.81597e-14
7.653, -8.52651e-14
7.654, -7.81597e-14
7.655, -8.52651e-14
7.656, -7.81597e-14
7.657, -8.52651e-14
7.658, -7.81597e-14
7.659, -8.52651e-14
7.66, -7.81597e-14
7.661, -8.52651e-14
7.662, 3.2685e-13
7.663, 1.1724e-13
7.664, 1.24345e-13
7.665, 1.1724e-13
7.666, 1.24345e-13
7.667, 1.1724e-13
7.668, 1.24345e-13
7.669, -7.81597e-14
7.67, -8.52651e-14
7.671, -7.81597e-14
7.672, -8.52651e-14
7.673, -7.81597e-14
7.674, -8.52651e-14
7.675, -7.81597e-14
7.676, -8.52651e-14
7.677, -7.81597e-14
7.678, -8.52651e-14
7.679, -7.81597e-14
7.68, -8.52651e-14
7.681, -7.81597e-14
7.682, 3.23297e-13
7.683, 1.24345e-13
7.684, 1.1724e-13
7.685, 1.24345e-13
7.686, 1.1724e-13
7.687, 1.24345e-13
7.688, 1.1724e-13
7.689, -8.17124e-14
7.69, -8.52651e-14
7.691, -7.81597e-14
7.692, -8.52651e-14
7.693, -7.81597e-14
7.694, -8.52651e-14
7.695, -7.81597e-14
7.696, -8.52651e-14
7.697, -7.81597e-14
7.698, -8.52651e-14
7.699, -7.81597e-14
7.7, -8.52651e-14
7.701, 3.2685e-13
7.702, 1.1724e-13
7.703, 1.24345e-13
7.704, 1.1724e-13
7.705, 1.24345e-13
7.706, 1.1724e-13
7.707, -8.17124e-14
7.708, -8.52651e-14
7.709, -7.81597e-14
7.71, -8.52651e-14
7.711, -7.81597e-14
7.712, -8.52651e-14
7.713, -7.81597e-14
7.714, -8.52651e-14
7.715, -7.81597e-14
7.716, -8.52651e-14
7.717, -7.81597e-14
7.718, -8.52651e-14
7.719, 3.2685e-13
7.72, 1.1724e-13
7.721, 1.24345e-13
7.722, 1.1724e-13
7.723, 1.24345e-13
7.724, 1.1724e-13
7.725, 1.24345e-13
7.726, -7.81597e-14
7.727, -8.52651e-14
7.728, -7.81597e-14
7.729, -8.52651e-14
7.73, -7.81597e-14
7.731, -8.52651e-14
7.732, -7.81597e-14
7.733, -8.52651e-14
7.734, -7.81597e-14
7.735, -8.52651e-14
7.736, -7.81597e-14
7.737, -8.52651e-14
7.738, -7.81597e-14
7.739, 3.23297e-13
7.74, 1.24345e-13
7.741, 1.1724e-13
7.742, 1.24345e-13
7.743, 1.1724e-13
7.744, 1.24345e-13
7.745, 1.1724e-13
7.746, -8.17124e-14
7.747, -8.52651e-14
7.748, -7.81597e-14
7.749, -8.52651e-14
7.75, -7.81597e-14
7.751, -8.52651e-14
7.752, -7.81597e-14
7.753, -8.52651e-14
7.754, -7.81597e-14
7.755, -8.52651e-14
7.756, -7.81597e-14
7.757, -8.52651e-14
7.758, -7.81597e-14
7.759, 3.23297e-13
7.76, 1.24345e-13
7.761, 1.1724e-13
7.762, 1.24345e-13
7.763, 1.1724e-13
7.764, 1.24345e-13
7.765, 1.1724e-13
7.766, -8.17124e-14
7.767, -8.52651e-14
7.768, -7.81597e-14
7.769, -8.52651e-14
7.77, -7.81597e-14
7.771, -8.52651e-14
7.772, -7.81597e-14
7.773, -8.52651e-14
7.774, -7.81597e-14
7.775, -8.52651e-14
7.776, -7.81597e-14
7.777, -8.52651e-14
7.778, 3.2685e-13
7.779, 1.1724e-13
7.78, 1.24345e-13
7.781, 1.1724e-13
7.782, 1.24345e-13
7.783, 1.1724e-13
7.784, -8.17124e-14
7.785, -8.52651e-14
7.786, -7.81597e-14
7.787, -8.52651e-14
7.788, -7.81597e-14
7.789, -8.52651e-14
7.79, -7.81597e-14
7.791, -8.52651e-14
7.792, -7.81597e-14
7.793, -8.52651e-14
7.794, -7.81597e-14
7.795, -8.52651e-14
7.796, 3.2685e-13
7.797, 1.1724e-13
7.798, 1.24345e-13
7.799, 1.1724e-13
7.8, 1.24345e-13
7.801, 1.1724e-13
