sim_time, one_dynamixel_simulation/joint1?0/velocity
3.91, -2.4869e-14
3.911, -2.4869e-14
3.912, -2.4869e-14
3.913, -2.4869e-14
3.914, -2.4869e-14
3.915, -2.4869e-14
3.916, -2.4869e-14
3.917, -2.4869e-14
3.918, -2.4869e-14
3.919, -2.4869e-14
3.92, -2.4869e-14
3.921, -2.4869e-14
3.922, -2.4869e-14
3.923, -2.4869e-14
3.924, -2.4869e-14
3.925, -2.4869e-14
3.926, -2.4869e-14
3.927, -2.4869e-14
3.928, -2.4869e-14
3.929, -2.4869e-14
3.93, -2.4869e-14
3.931, -2.4869e-14
3.932, -2.4869e-14
3.933, -2.4869e-14
3.934, -2.4869e-14
3.935, -2.4869e-14
3.936, -2.4869e-14
3.937, -2.4869e-14
3.938, -2.4869e-14
3.939, -2.4869e-14
3.94, -2.4869e-14
3.941, -2.4869e-14
3.942, 3.87246e-13
3.943, 1.88294e-13
3.944, 1.84741e-13
3.945, 1.84741e-13
3.946, -2.4869e-14
3.947, -2.4869e-14
3.948, -2.4869e-14
3.949, -2.4869e-14
3.95, -2.4869e-14
3.951, -2.4869e-14
3.952, -2.4869e-14
3.953, -2.4869e-14
3.954, -2.4869e-14
3.955, -2.4869e-14
3.956, -2.4869e-14
3.957, -2.4869e-14
3.958, -2.4869e-14
3.959, -2.4869e-14
3.96, -2.4869e-14
3.961, -2.4869e-14
3.962, -2.4869e-14
3.963, -2.4869e-14
3.964, -2.4869e-14
3.965, -2.4869e-14
3.966, -2.4869e-14
3.967, -2.4869e-14
3.968, -2.4869e-14
3.969, -2.4869e-14
3.97, -2.4869e-14
3.971, -2.4869e-14
3.972, -2.4869e-14
3.973, -2.4869e-14
3.974, -2.4869e-14
3.975, -2.4869e-14
3.976, -2.4869e-14
3.977, -2.4869e-14
3.978, -2.4869e-14
3.979, -2.4869e-14
3.98, -2.4869e-14
3.981, -2.4869e-14
3.982, -2.4869e-14
3.983, -2.4869e-14
3.984, 3.87246e-13
3.985, 1.88294e-13
3.986, 1.84741e-13
3.987, 1.84741e-13
3.988, -2.4869e-14
